GISJOIN,YEAR,STUSAB,STATE,STATEA,COUNTY,COUNTYA,TRACTA,BLKGRPA,GEOID,NAME,BTTRA,BTBGA,Total,not_hisp_lat,not_white,not_black,not_aian,not_asian,not_nhpi,not_other,not_two_more,not_two_incl_someother,not_two_excl_someother_three,hisp_lat,hisp_white,hisp_black,hisp_aian,hisp_asian,hisp_nhpi,hisp_other,hisp_two_more,hisp_two_incl_someother,hisp_two_excl_someother_three
G26004900120082,2016-2020,MI,Michigan,26,Genesee County,49,12008,2,15000US260490120082,"Block Group 2, Census Tract 120.08, Genesee County, Michigan",,,1988,1932,1877,2,0,25,0,0,28,0,28,56,56,0,0,0,0,0,0,0,0
G26004900120091,2016-2020,MI,Michigan,26,Genesee County,49,12009,1,15000US260490120091,"Block Group 1, Census Tract 120.09, Genesee County, Michigan",,,792,778,690,0,62,0,0,0,26,0,26,14,14,0,0,0,0,0,0,0,0
G26004900120092,2016-2020,MI,Michigan,26,Genesee County,49,12009,2,15000US260490120092,"Block Group 2, Census Tract 120.09, Genesee County, Michigan",,,1550,1480,1431,10,0,0,0,0,39,0,39,70,28,0,0,0,0,6,36,19,17
G26004900121001,2016-2020,MI,Michigan,26,Genesee County,49,12100,1,15000US260490121001,"Block Group 1, Census Tract 121, Genesee County, Michigan",,,629,618,563,46,0,0,0,0,9,0,9,11,0,0,11,0,0,0,0,0,0
G26004900121002,2016-2020,MI,Michigan,26,Genesee County,49,12100,2,15000US260490121002,"Block Group 2, Census Tract 121, Genesee County, Michigan",,,396,396,376,11,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0
G26004900121003,2016-2020,MI,Michigan,26,Genesee County,49,12100,3,15000US260490121003,"Block Group 3, Census Tract 121, Genesee County, Michigan",,,1444,1297,1162,43,0,0,0,0,92,0,92,147,13,0,0,0,0,15,119,119,0
G26004900122011,2016-2020,MI,Michigan,26,Genesee County,49,12201,1,15000US260490122011,"Block Group 1, Census Tract 122.01, Genesee County, Michigan",,,770,648,638,0,0,0,0,0,10,0,10,122,6,0,0,0,0,95,21,21,0
G26004900122012,2016-2020,MI,Michigan,26,Genesee County,49,12201,2,15000US260490122012,"Block Group 2, Census Tract 122.01, Genesee County, Michigan",,,1750,1643,1461,60,11,0,0,0,111,0,111,107,107,0,0,0,0,0,0,0,0
G26004900122021,2016-2020,MI,Michigan,26,Genesee County,49,12202,1,15000US260490122021,"Block Group 1, Census Tract 122.02, Genesee County, Michigan",,,487,438,191,232,0,0,0,10,5,0,5,49,23,4,0,0,0,0,22,0,22
G26004900122022,2016-2020,MI,Michigan,26,Genesee County,49,12202,2,15000US260490122022,"Block Group 2, Census Tract 122.02, Genesee County, Michigan",,,654,647,114,440,0,0,0,0,93,3,90,7,0,0,0,0,0,0,7,0,7
G26004900123101,2016-2020,MI,Michigan,26,Genesee County,49,12310,1,15000US260490123101,"Block Group 1, Census Tract 123.10, Genesee County, Michigan",,,1761,1711,1444,253,5,0,0,0,9,0,9,50,50,0,0,0,0,0,0,0,0
G26004900123102,2016-2020,MI,Michigan,26,Genesee County,49,12310,2,15000US260490123102,"Block Group 2, Census Tract 123.10, Genesee County, Michigan",,,1089,1085,899,123,15,11,0,0,37,0,37,4,4,0,0,0,0,0,0,0,0
G26004900123111,2016-2020,MI,Michigan,26,Genesee County,49,12311,1,15000US260490123111,"Block Group 1, Census Tract 123.11, Genesee County, Michigan",,,566,539,420,36,23,0,0,0,60,2,58,27,27,0,0,0,0,0,0,0,0
G26004900123112,2016-2020,MI,Michigan,26,Genesee County,49,12311,2,15000US260490123112,"Block Group 2, Census Tract 123.11, Genesee County, Michigan",,,1157,1067,863,159,0,8,0,0,37,10,27,90,8,60,0,0,0,0,22,22,0
G26004900124011,2016-2020,MI,Michigan,26,Genesee County,49,12401,1,15000US260490124011,"Block Group 1, Census Tract 124.01, Genesee County, Michigan",,,907,896,805,0,9,74,0,0,8,8,0,11,11,0,0,0,0,0,0,0,0
G26004900124012,2016-2020,MI,Michigan,26,Genesee County,49,12401,2,15000US260490124012,"Block Group 2, Census Tract 124.01, Genesee County, Michigan",,,735,724,722,0,0,0,0,0,2,0,2,11,7,0,0,0,0,4,0,0,0
G26004900124021,2016-2020,MI,Michigan,26,Genesee County,49,12402,1,15000US260490124021,"Block Group 1, Census Tract 124.02, Genesee County, Michigan",,,1005,1005,1003,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26004900124022,2016-2020,MI,Michigan,26,Genesee County,49,12402,2,15000US260490124022,"Block Group 2, Census Tract 124.02, Genesee County, Michigan",,,893,893,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26004900124023,2016-2020,MI,Michigan,26,Genesee County,49,12402,3,15000US260490124023,"Block Group 3, Census Tract 124.02, Genesee County, Michigan",,,947,926,893,0,0,4,0,0,29,0,29,21,6,0,0,0,0,7,8,0,8
G26004900125011,2016-2020,MI,Michigan,26,Genesee County,49,12501,1,15000US260490125011,"Block Group 1, Census Tract 125.01, Genesee County, Michigan",,,1163,1104,1070,0,6,0,0,0,28,0,28,59,59,0,0,0,0,0,0,0,0
G26004900125012,2016-2020,MI,Michigan,26,Genesee County,49,12501,2,15000US260490125012,"Block Group 2, Census Tract 125.01, Genesee County, Michigan",,,1055,1055,946,9,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0
G26004900125031,2016-2020,MI,Michigan,26,Genesee County,49,12503,1,15000US260490125031,"Block Group 1, Census Tract 125.03, Genesee County, Michigan",,,1240,1230,1206,24,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
G26004900125032,2016-2020,MI,Michigan,26,Genesee County,49,12503,2,15000US260490125032,"Block Group 2, Census Tract 125.03, Genesee County, Michigan",,,978,937,923,0,0,0,0,0,14,0,14,41,36,0,0,0,0,5,0,0,0
G26004900125033,2016-2020,MI,Michigan,26,Genesee County,49,12503,3,15000US260490125033,"Block Group 3, Census Tract 125.03, Genesee County, Michigan",,,347,341,226,115,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
G26004900125041,2016-2020,MI,Michigan,26,Genesee County,49,12504,1,15000US260490125041,"Block Group 1, Census Tract 125.04, Genesee County, Michigan",,,1897,1888,1743,65,6,71,0,0,3,0,3,9,9,0,0,0,0,0,0,0,0
G26004900126011,2016-2020,MI,Michigan,26,Genesee County,49,12601,1,15000US260490126011,"Block Group 1, Census Tract 126.01, Genesee County, Michigan",,,863,812,788,0,0,0,0,0,24,0,24,51,51,0,0,0,0,0,0,0,0
G26004900126012,2016-2020,MI,Michigan,26,Genesee County,49,12601,2,15000US260490126012,"Block Group 2, Census Tract 126.01, Genesee County, Michigan",,,951,951,925,0,15,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0
G26004900126013,2016-2020,MI,Michigan,26,Genesee County,49,12601,3,15000US260490126013,"Block Group 3, Census Tract 126.01, Genesee County, Michigan",,,1365,1339,1314,25,0,0,0,0,0,0,0,26,13,0,0,0,0,13,0,0,0
G26004900126021,2016-2020,MI,Michigan,26,Genesee County,49,12602,1,15000US260490126021,"Block Group 1, Census Tract 126.02, Genesee County, Michigan",,,1023,1007,850,14,12,0,0,0,131,7,124,16,16,0,0,0,0,0,0,0,0
G26004900126022,2016-2020,MI,Michigan,26,Genesee County,49,12602,2,15000US260490126022,"Block Group 2, Census Tract 126.02, Genesee County, Michigan",,,1000,846,774,54,0,5,0,0,13,0,13,154,115,39,0,0,0,0,0,0,0
G26004900126031,2016-2020,MI,Michigan,26,Genesee County,49,12603,1,15000US260490126031,"Block Group 1, Census Tract 126.03, Genesee County, Michigan",,,1094,1087,1001,0,0,0,0,0,86,0,86,7,7,0,0,0,0,0,0,0,0
G26004900126032,2016-2020,MI,Michigan,26,Genesee County,49,12603,2,15000US260490126032,"Block Group 2, Census Tract 126.03, Genesee County, Michigan",,,1666,1665,1630,22,0,9,0,0,4,0,4,1,1,0,0,0,0,0,0,0,0
G26004900127021,2016-2020,MI,Michigan,26,Genesee County,49,12702,1,15000US260490127021,"Block Group 1, Census Tract 127.02, Genesee County, Michigan",,,1921,1921,1814,16,0,72,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0
G26004900127022,2016-2020,MI,Michigan,26,Genesee County,49,12702,2,15000US260490127022,"Block Group 2, Census Tract 127.02, Genesee County, Michigan",,,875,862,862,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0
G26004900127023,2016-2020,MI,Michigan,26,Genesee County,49,12702,3,15000US260490127023,"Block Group 3, Census Tract 127.02, Genesee County, Michigan",,,858,727,716,11,0,0,0,0,0,0,0,131,131,0,0,0,0,0,0,0,0
G26004900127024,2016-2020,MI,Michigan,26,Genesee County,49,12702,4,15000US260490127024,"Block Group 4, Census Tract 127.02, Genesee County, Michigan",,,1881,1796,1735,0,0,0,0,0,61,0,61,85,18,67,0,0,0,0,0,0,0
G26004900127031,2016-2020,MI,Michigan,26,Genesee County,49,12703,1,15000US260490127031,"Block Group 1, Census Tract 127.03, Genesee County, Michigan",,,1019,975,964,0,0,0,0,0,11,0,11,44,0,0,0,0,0,0,44,44,0
G26004900127032,2016-2020,MI,Michigan,26,Genesee County,49,12703,2,15000US260490127032,"Block Group 2, Census Tract 127.03, Genesee County, Michigan",,,1547,1498,1414,8,0,0,0,0,76,2,74,49,36,0,0,0,0,1,12,12,0
G26004900127033,2016-2020,MI,Michigan,26,Genesee County,49,12703,3,15000US260490127033,"Block Group 3, Census Tract 127.03, Genesee County, Michigan",,,479,479,458,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26004900127041,2016-2020,MI,Michigan,26,Genesee County,49,12704,1,15000US260490127041,"Block Group 1, Census Tract 127.04, Genesee County, Michigan",,,895,895,759,83,0,0,0,0,53,29,24,0,0,0,0,0,0,0,0,0,0
G26004900127042,2016-2020,MI,Michigan,26,Genesee County,49,12704,2,15000US260490127042,"Block Group 2, Census Tract 127.04, Genesee County, Michigan",,,1584,1584,1471,95,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0
G26004900127043,2016-2020,MI,Michigan,26,Genesee County,49,12704,3,15000US260490127043,"Block Group 3, Census Tract 127.04, Genesee County, Michigan",,,1667,1609,1492,43,0,43,0,0,31,8,23,58,58,0,0,0,0,0,0,0,0
G26004900128011,2016-2020,MI,Michigan,26,Genesee County,49,12801,1,15000US260490128011,"Block Group 1, Census Tract 128.01, Genesee County, Michigan",,,2168,2073,2039,7,0,7,0,0,20,0,20,95,95,0,0,0,0,0,0,0,0
G26004900128012,2016-2020,MI,Michigan,26,Genesee County,49,12801,2,15000US260490128012,"Block Group 2, Census Tract 128.01, Genesee County, Michigan",,,2088,2064,1986,26,0,7,0,0,45,4,41,24,24,0,0,0,0,0,0,0,0
G26004900128021,2016-2020,MI,Michigan,26,Genesee County,49,12802,1,15000US260490128021,"Block Group 1, Census Tract 128.02, Genesee County, Michigan",,,1211,1120,1102,8,0,0,0,0,10,0,10,91,0,0,0,0,0,0,91,91,0
G26004900128022,2016-2020,MI,Michigan,26,Genesee County,49,12802,2,15000US260490128022,"Block Group 2, Census Tract 128.02, Genesee County, Michigan",,,1032,1021,916,34,0,0,0,0,71,0,71,11,7,0,0,0,0,0,4,4,0
G26004900129041,2016-2020,MI,Michigan,26,Genesee County,49,12904,1,15000US260490129041,"Block Group 1, Census Tract 129.04, Genesee County, Michigan",,,1841,1841,1634,0,12,0,0,13,182,0,182,0,0,0,0,0,0,0,0,0,0
G26004900129042,2016-2020,MI,Michigan,26,Genesee County,49,12904,2,15000US260490129042,"Block Group 2, Census Tract 129.04, Genesee County, Michigan",,,1682,1682,1472,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26004900129043,2016-2020,MI,Michigan,26,Genesee County,49,12904,3,15000US260490129043,"Block Group 3, Census Tract 129.04, Genesee County, Michigan",,,1975,1975,1845,119,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26004900129044,2016-2020,MI,Michigan,26,Genesee County,49,12904,4,15000US260490129044,"Block Group 4, Census Tract 129.04, Genesee County, Michigan",,,1265,1049,829,220,0,0,0,0,0,0,0,216,71,0,0,0,0,0,145,0,145
G26004900129051,2016-2020,MI,Michigan,26,Genesee County,49,12905,1,15000US260490129051,"Block Group 1, Census Tract 129.05, Genesee County, Michigan",,,1307,1296,1171,0,0,109,0,0,16,0,16,11,0,7,0,0,0,4,0,0,0
G26004900129052,2016-2020,MI,Michigan,26,Genesee County,49,12905,2,15000US260490129052,"Block Group 2, Census Tract 129.05, Genesee County, Michigan",,,1759,1700,1339,301,0,8,0,0,52,0,52,59,29,0,0,0,0,0,30,15,15
G26004900129061,2016-2020,MI,Michigan,26,Genesee County,49,12906,1,15000US260490129061,"Block Group 1, Census Tract 129.06, Genesee County, Michigan",,,1729,1663,1274,266,0,46,0,0,77,0,77,66,66,0,0,0,0,0,0,0,0
G26004900129062,2016-2020,MI,Michigan,26,Genesee County,49,12906,2,15000US260490129062,"Block Group 2, Census Tract 129.06, Genesee County, Michigan",,,871,852,829,17,0,0,0,0,6,0,6,19,6,0,0,0,0,6,7,7,0
G26004900129071,2016-2020,MI,Michigan,26,Genesee County,49,12907,1,15000US260490129071,"Block Group 1, Census Tract 129.07, Genesee County, Michigan",,,2096,2078,2077,1,0,0,0,0,0,0,0,18,12,0,0,0,6,0,0,0,0
G26004900130011,2016-2020,MI,Michigan,26,Genesee County,49,13001,1,15000US260490130011,"Block Group 1, Census Tract 130.01, Genesee County, Michigan",,,1665,1658,1648,0,0,10,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0
G26004900130012,2016-2020,MI,Michigan,26,Genesee County,49,13001,2,15000US260490130012,"Block Group 2, Census Tract 130.01, Genesee County, Michigan",,,948,935,926,0,0,0,0,0,9,0,9,13,13,0,0,0,0,0,0,0,0
G26004900130021,2016-2020,MI,Michigan,26,Genesee County,49,13002,1,15000US260490130021,"Block Group 1, Census Tract 130.02, Genesee County, Michigan",,,1449,1400,1400,0,0,0,0,0,0,0,0,49,22,0,0,0,0,27,0,0,0
G26004900130022,2016-2020,MI,Michigan,26,Genesee County,49,13002,2,15000US260490130022,"Block Group 2, Census Tract 130.02, Genesee County, Michigan",,,1255,1240,1229,11,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0
G26004900130023,2016-2020,MI,Michigan,26,Genesee County,49,13002,3,15000US260490130023,"Block Group 3, Census Tract 130.02, Genesee County, Michigan",,,1226,1225,1149,0,21,23,0,0,32,0,32,1,0,0,0,0,0,0,1,1,0
G26004900131101,2016-2020,MI,Michigan,26,Genesee County,49,13110,1,15000US260490131101,"Block Group 1, Census Tract 131.10, Genesee County, Michigan",,,1203,1132,1109,1,0,0,0,0,22,0,22,71,64,0,0,0,0,0,7,7,0
G26004900131102,2016-2020,MI,Michigan,26,Genesee County,49,13110,2,15000US260490131102,"Block Group 2, Census Tract 131.10, Genesee County, Michigan",,,873,828,789,11,0,15,0,0,13,0,13,45,45,0,0,0,0,0,0,0,0
G26004900131111,2016-2020,MI,Michigan,26,Genesee County,49,13111,1,15000US260490131111,"Block Group 1, Census Tract 131.11, Genesee County, Michigan",,,1420,1412,1317,35,0,8,0,0,52,0,52,8,0,0,0,0,0,0,8,0,8
G26004900131112,2016-2020,MI,Michigan,26,Genesee County,49,13111,2,15000US260490131112,"Block Group 2, Census Tract 131.11, Genesee County, Michigan",,,1596,1525,1400,40,12,19,0,0,54,0,54,71,40,31,0,0,0,0,0,0,0
G26004900131121,2016-2020,MI,Michigan,26,Genesee County,49,13112,1,15000US260490131121,"Block Group 1, Census Tract 131.12, Genesee County, Michigan",,,1646,1625,1536,41,0,5,0,0,43,0,43,21,0,0,0,0,0,21,0,0,0
G26004900131122,2016-2020,MI,Michigan,26,Genesee County,49,13112,2,15000US260490131122,"Block Group 2, Census Tract 131.12, Genesee County, Michigan",,,1817,1817,1520,162,25,21,0,0,89,0,89,0,0,0,0,0,0,0,0,0,0
G26004900131123,2016-2020,MI,Michigan,26,Genesee County,49,13112,3,15000US260490131123,"Block Group 3, Census Tract 131.12, Genesee County, Michigan",,,894,846,838,0,0,8,0,0,0,0,0,48,30,0,0,0,0,18,0,0,0
G26004900131131,2016-2020,MI,Michigan,26,Genesee County,49,13113,1,15000US260490131131,"Block Group 1, Census Tract 131.13, Genesee County, Michigan",,,1940,1940,1808,77,0,0,0,0,55,0,55,0,0,0,0,0,0,0,0,0,0
G26004900131132,2016-2020,MI,Michigan,26,Genesee County,49,13113,2,15000US260490131132,"Block Group 2, Census Tract 131.13, Genesee County, Michigan",,,1982,1982,1949,14,0,5,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0
G26004900132021,2016-2020,MI,Michigan,26,Genesee County,49,13202,1,15000US260490132021,"Block Group 1, Census Tract 132.02, Genesee County, Michigan",,,2194,2107,2036,27,0,0,0,0,44,0,44,87,0,0,0,0,0,0,87,87,0
G26004900132022,2016-2020,MI,Michigan,26,Genesee County,49,13202,2,15000US260490132022,"Block Group 2, Census Tract 132.02, Genesee County, Michigan",,,1066,1046,1046,0,0,0,0,0,0,0,0,20,0,0,0,0,0,12,8,8,0
G26004900132023,2016-2020,MI,Michigan,26,Genesee County,49,13202,3,15000US260490132023,"Block Group 3, Census Tract 132.02, Genesee County, Michigan",,,828,813,800,13,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0
G26004900132024,2016-2020,MI,Michigan,26,Genesee County,49,13202,4,15000US260490132024,"Block Group 4, Census Tract 132.02, Genesee County, Michigan",,,710,596,556,18,0,0,0,22,0,0,0,114,100,0,0,0,0,14,0,0,0
G26004900132025,2016-2020,MI,Michigan,26,Genesee County,49,13202,5,15000US260490132025,"Block Group 5, Census Tract 132.02, Genesee County, Michigan",,,1298,1261,1051,0,0,0,0,0,210,0,210,37,37,0,0,0,0,0,0,0,0
G26004900132051,2016-2020,MI,Michigan,26,Genesee County,49,13205,1,15000US260490132051,"Block Group 1, Census Tract 132.05, Genesee County, Michigan",,,1444,1182,1111,0,0,0,0,0,71,0,71,262,209,0,0,0,0,0,53,0,53
G26004900132052,2016-2020,MI,Michigan,26,Genesee County,49,13205,2,15000US260490132052,"Block Group 2, Census Tract 132.05, Genesee County, Michigan",,,971,928,845,0,0,0,0,0,83,0,83,43,0,25,0,0,0,0,18,0,18
G26004900132061,2016-2020,MI,Michigan,26,Genesee County,49,13206,1,15000US260490132061,"Block Group 1, Census Tract 132.06, Genesee County, Michigan",,,1343,1315,1293,22,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0
G26004900132062,2016-2020,MI,Michigan,26,Genesee County,49,13206,2,15000US260490132062,"Block Group 2, Census Tract 132.06, Genesee County, Michigan",,,1492,1492,1485,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0
G26004900133021,2016-2020,MI,Michigan,26,Genesee County,49,13302,1,15000US260490133021,"Block Group 1, Census Tract 133.02, Genesee County, Michigan",,,1007,928,908,0,20,0,0,0,0,0,0,79,79,0,0,0,0,0,0,0,0
G26004900133022,2016-2020,MI,Michigan,26,Genesee County,49,13302,2,15000US260490133022,"Block Group 2, Census Tract 133.02, Genesee County, Michigan",,,1133,1133,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26004900133023,2016-2020,MI,Michigan,26,Genesee County,49,13302,3,15000US260490133023,"Block Group 3, Census Tract 133.02, Genesee County, Michigan",,,917,917,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26004900133031,2016-2020,MI,Michigan,26,Genesee County,49,13303,1,15000US260490133031,"Block Group 1, Census Tract 133.03, Genesee County, Michigan",,,476,468,450,0,8,0,0,0,10,0,10,8,8,0,0,0,0,0,0,0,0
G26004900133032,2016-2020,MI,Michigan,26,Genesee County,49,13303,2,15000US260490133032,"Block Group 2, Census Tract 133.03, Genesee County, Michigan",,,2574,2574,2506,0,0,34,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0
G26004900134011,2016-2020,MI,Michigan,26,Genesee County,49,13401,1,15000US260490134011,"Block Group 1, Census Tract 134.01, Genesee County, Michigan",,,1829,1823,1745,41,0,0,0,37,0,0,0,6,6,0,0,0,0,0,0,0,0
G26004900134012,2016-2020,MI,Michigan,26,Genesee County,49,13401,2,15000US260490134012,"Block Group 2, Census Tract 134.01, Genesee County, Michigan",,,958,958,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26004900134013,2016-2020,MI,Michigan,26,Genesee County,49,13401,3,15000US260490134013,"Block Group 3, Census Tract 134.01, Genesee County, Michigan",,,1613,1613,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26004900134014,2016-2020,MI,Michigan,26,Genesee County,49,13401,4,15000US260490134014,"Block Group 4, Census Tract 134.01, Genesee County, Michigan",,,1506,1506,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26004900134021,2016-2020,MI,Michigan,26,Genesee County,49,13402,1,15000US260490134021,"Block Group 1, Census Tract 134.02, Genesee County, Michigan",,,1930,1884,1847,29,8,0,0,0,0,0,0,46,45,1,0,0,0,0,0,0,0
G26004900135001,2016-2020,MI,Michigan,26,Genesee County,49,13500,1,15000US260490135001,"Block Group 1, Census Tract 135, Genesee County, Michigan",,,655,655,384,97,0,0,0,0,174,0,174,0,0,0,0,0,0,0,0,0,0
G26004900135002,2016-2020,MI,Michigan,26,Genesee County,49,13500,2,15000US260490135002,"Block Group 2, Census Tract 135, Genesee County, Michigan",,,955,955,724,106,0,0,0,0,125,0,125,0,0,0,0,0,0,0,0,0,0
G26004900135003,2016-2020,MI,Michigan,26,Genesee County,49,13500,3,15000US260490135003,"Block Group 3, Census Tract 135, Genesee County, Michigan",,,1704,1704,417,1263,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0
G26004900135004,2016-2020,MI,Michigan,26,Genesee County,49,13500,4,15000US260490135004,"Block Group 4, Census Tract 135, Genesee County, Michigan",,,1899,1883,882,825,0,0,0,0,176,84,92,16,0,0,0,0,0,0,16,0,16
G26004900136001,2016-2020,MI,Michigan,26,Genesee County,49,13600,1,15000US260490136001,"Block Group 1, Census Tract 136, Genesee County, Michigan",,,1607,1543,216,1327,0,0,0,0,0,0,0,64,53,0,0,0,0,0,11,11,0
G26004909800001,2016-2020,MI,Michigan,26,Genesee County,49,980000,1,15000US260499800001,"Block Group 1, Census Tract 9800, Genesee County, Michigan",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26004909801001,2016-2020,MI,Michigan,26,Genesee County,49,980100,1,15000US260499801001,"Block Group 1, Census Tract 9801, Genesee County, Michigan",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26005100001011,2016-2020,MI,Michigan,26,Gladwin County,51,101,1,15000US260510001011,"Block Group 1, Census Tract 1.01, Gladwin County, Michigan",,,710,706,692,8,0,0,0,6,0,0,0,4,0,0,4,0,0,0,0,0,0
G26005100001012,2016-2020,MI,Michigan,26,Gladwin County,51,101,2,15000US260510001012,"Block Group 2, Census Tract 1.01, Gladwin County, Michigan",,,946,919,918,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,27,26,1
G26005100001021,2016-2020,MI,Michigan,26,Gladwin County,51,102,1,15000US260510001021,"Block Group 1, Census Tract 1.02, Gladwin County, Michigan",,,680,680,671,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0
G26005100001022,2016-2020,MI,Michigan,26,Gladwin County,51,102,2,15000US260510001022,"Block Group 2, Census Tract 1.02, Gladwin County, Michigan",,,546,546,534,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0
G26005100002001,2016-2020,MI,Michigan,26,Gladwin County,51,200,1,15000US260510002001,"Block Group 1, Census Tract 2, Gladwin County, Michigan",,,1258,1237,1209,0,16,12,0,0,0,0,0,21,17,0,0,0,0,4,0,0,0
G26005100003001,2016-2020,MI,Michigan,26,Gladwin County,51,300,1,15000US260510003001,"Block Group 1, Census Tract 3, Gladwin County, Michigan",,,632,632,610,0,0,0,0,0,22,13,9,0,0,0,0,0,0,0,0,0,0
G26005100003002,2016-2020,MI,Michigan,26,Gladwin County,51,300,2,15000US260510003002,"Block Group 2, Census Tract 3, Gladwin County, Michigan",,,391,387,379,0,3,4,0,0,1,0,1,4,3,0,0,0,0,1,0,0,0
G26005100003003,2016-2020,MI,Michigan,26,Gladwin County,51,300,3,15000US260510003003,"Block Group 3, Census Tract 3, Gladwin County, Michigan",,,778,756,731,0,0,0,0,0,25,0,25,22,3,0,0,0,0,0,19,19,0
